time,volume,x,y,z,u_x,u_y,u_z,omega_x,omega_y,omega_z,area
29.86993769,0.52318021,5.5224226,51.90399277,4.23631487,0.05055151,1.68251377,0.04774911,-0.03462195,0.00259741,0.02017605,3.77744995
29.87772586,0.52318053,5.5228058,51.91707962,4.23669274,0.04757152,1.67948122,0.04945018,-0.03466604,0.00258583,0.01952148,3.7791448
29.88551402,0.52318086,5.52316467,51.93014535,4.23708388,0.04422332,1.67657716,0.05122678,-0.03471173,0.00257842,0.01888824,3.78255747
29.89330218,0.5231812,5.52349645,51.94318838,4.23748956,0.04056384,1.67394716,0.05311649,-0.03471605,0.00257408,0.01830945,3.78700711
29.90109034,0.52318156,5.52379805,51.95621264,4.23790978,0.03656392,1.67149351,0.05496771,-0.03470248,0.0025777,0.01777069,3.78794539
29.9088785,0.52318199,5.52406713,51.96921807,4.23834486,0.03218831,1.66923775,0.05700915,-0.03468577,0.00257658,0.01728758,3.79076622
29.91666667,0.52318236,5.52430087,51.98220516,4.23879624,0.02736672,1.6672348,0.05913633,-0.03463973,0.00257611,0.01685103,3.79429361
29.92445483,0.52318248,5.52449686,51.99518117,4.23926576,0.02234793,1.66543417,0.06137779,-0.03455595,0.00257899,0.01648429,3.79437732
29.93224299,0.52318309,5.52465219,52.00814212,4.23975234,0.01727181,1.66360315,0.06365893,-0.03447249,0.00259335,0.01620685,3.79652464
29.94003115,0.52318374,5.52476725,52.02108867,4.2402553,0.01201699,1.66207611,0.06574378,-0.03434801,0.00261431,0.01598282,3.80029884
29.94781931,0.52318404,5.52484165,52.0340256,4.24077408,0.00670143,1.66068359,0.06759489,-0.0341925,0.00262363,0.01583684,3.79999153
29.95560748,0.52318469,5.52487457,52.04695159,4.24130715,0.00140179,1.65961989,0.06964088,-0.03403432,0.00262687,0.01575755,3.80175303
29.96339564,0.52318515,5.52486652,52.05986789,4.24185574,-0.00377246,1.65873762,0.07158697,-0.03383142,0.00262903,0.0157491,3.80463938
29.9711838,0.52318556,5.52481869,52.0727785,4.24241868,-0.00881812,1.65798671,0.07318898,-0.03358227,0.00262997,0.01575283,3.80323805
29.97897196,0.52318583,5.52473194,52.0856856,4.24299376,-0.01380155,1.65744152,0.07465266,-0.03332151,0.00263163,0.01581016,3.80484205
29.98676012,0.52318656,5.52460702,52.09859049,4.24357993,-0.01862116,1.65718343,0.0759895,-0.03304106,0.00262338,0.01592393,3.80742718
29.99454829,0.52318713,5.52444562,52.11149397,4.24417571,-0.02310769,1.65716692,0.07713636,-0.0327471,0.00260545,0.0160739,3.80608866
30.00233645,0.52318754,5.52424982,52.12439843,4.24477899,-0.02731378,1.6574021,0.0779596,-0.03243201,0.00259364,0.01625704,3.80690548
30.01012461,0.52318799,5.52402132,52.13730244,4.24538658,-0.0314559,1.65795071,0.0782712,-0.03209078,0.0025697,0.01641967,3.80841845
30.01791277,0.52318826,5.52376218,52.15021495,4.24599591,-0.035203,1.65857388,0.07821479,-0.03171745,0.0025402,0.01660391,3.80708952
30.02570093,0.52318856,5.52347504,52.16313359,4.2466044,-0.03863493,1.65957558,0.07801799,-0.03138997,0.00251414,0.01679744,3.8080497
30.0334891,0.52318908,5.52316206,52.17605972,4.24721047,-0.04177971,1.66079656,0.07763504,-0.03105129,0.0024848,0.01697091,3.80946264
30.04127726,0.52318961,5.52282508,52.18899516,4.24781097,-0.04472432,1.6622073,0.07661908,-0.03067169,0.00246943,0.0171232,3.80664379
30.04906542,0.52318986,5.52246509,52.20194507,4.24840426,-0.04768079,1.66390171,0.07568124,-0.03033585,0.00244712,0.01723662,3.80649338
30.05685358,0.52319038,5.52208274,52.21490859,4.24898829,-0.05052726,1.66583117,0.07436141,-0.02998169,0.00243921,0.01732301,3.80765716
30.06464174,0.52319102,5.52167841,52.2278863,4.24955981,-0.05334779,1.66806459,0.07238857,-0.02962698,0.00244741,0.01740354,3.80451858
30.07242991,0.52319097,5.52125227,52.2408834,4.25011492,-0.05612824,1.67040756,0.07011427,-0.02925623,0.00247209,0.01743883,3.80422516
30.08021807,0.52319127,5.52080597,52.25390205,4.25065172,-0.05861943,1.67303717,0.06766995,-0.02889635,0.00248763,0.01746555,3.80496432
30.08800623,0.52319165,5.5203387,52.2669396,4.25116691,-0.06144015,1.67574893,0.06455559,-0.02850315,0.00251782,0.01743687,3.80113481
30.09579439,0.52319538,5.51985063,52.27999982,4.25165616,-0.06389576,1.6789512,0.06104826,-0.0280861,0.00256493,0.01741273,3.79995944
30.10358255,0.52319737,5.51934282,52.29308454,4.25211752,-0.0664445,1.68218711,0.05749374,-0.02774018,0.0025944,0.0173254,3.79931365
30.11137072,0.52319942,5.51881385,52.30619495,4.25255004,-0.06945737,1.6854921,0.0534724,-0.02735467,0.00264157,0.01716213,3.79561495
30.11915888,0.52319968,5.51826215,52.3193325,4.25295006,-0.07239789,1.68905591,0.04913782,-0.02698981,0.00269463,0.01701012,3.79267499
30.12694704,0.52320052,5.51768676,52.33249917,4.25331537,-0.0754541,1.69266718,0.04450649,-0.0266141,0.00274738,0.01679441,3.79195067
30.1347352,0.52320085,5.51708767,52.34569347,4.25364369,-0.07853696,1.69624906,0.03960066,-0.02625097,0.00282078,0.01656482,3.78737713
30.14252336,0.52320056,5.51646365,52.35891716,4.25393124,-0.08175816,1.70003158,0.03420154,-0.02588884,0.00290443,0.01629864,3.78515793
30.15031153,0.52319984,5.51581345,52.37217136,4.25417562,-0.0852632,1.703908,0.02841817,-0.02557724,0.00300077,0.01598371,3.783608
30.15809969,0.52319826,5.51513546,52.38545422,4.25437462,-0.08906752,1.70802611,0.02249206,-0.02530709,0.00311106,0.01565787,3.77847804
30.16588785,0.52319649,5.51442773,52.39877105,4.25452644,-0.0929485,1.71222738,0.01627289,-0.02504334,0.00324171,0.0153098,3.77588756
30.17367601,0.52319572,5.51368849,52.41212001,4.25462978,-0.09719354,1.71658174,0.01022795,-0.02482147,0.0033731,0.01492061,3.77413939
30.18146417,0.5231953,5.51291571,52.42550385,4.25468647,-0.10160617,1.7209289,0.0041243,-0.02466847,0.0035367,0.01453216,3.76804711
30.18925234,0.52319499,5.51210717,52.43892258,4.25469469,-0.10641495,1.7255335,-0.00215759,-0.02451593,0.00371775,0.01412873,3.76409612
30.1970405,0.52319432,5.51126127,52.45237629,4.25465311,-0.11112242,1.73026039,-0.00856998,-0.02436335,0.00391984,0.01376209,3.76218017
30.20482866,0.5231938,5.51037788,52.46586914,4.25456174,-0.11603064,1.73510437,-0.01498474,-0.02421679,0.00413683,0.01340285,3.75600538
30.21261682,0.5231938,5.50945522,52.47939781,4.2544202,-0.12119016,1.74025533,-0.02142615,-0.02411038,0.00435203,0.0130819,3.75123463
30.22040498,0.52319318,5.50849241,52.49296977,4.25422846,-0.12639527,1.74568447,-0.02790236,-0.02401467,0.00457735,0.01278626,3.74784426
30.22819315,0.52319303,5.50748955,52.50658423,4.2539853,-0.13147814,1.75129564,-0.03463177,-0.02388294,0.00479094,0.01252531,3.7415187
30.23598131,0.52319299,5.50644616,52.52024224,4.25369007,-0.13691714,1.75715887,-0.04136635,-0.02376869,0.00501744,0.0122646,3.7361834
30.24376947,0.52319319,5.50536056,52.53394778,4.2533415,-0.14217585,1.76315696,-0.04824499,-0.02366014,0.00524344,0.01207804,3.73260757
30.25155763,0.52319453,5.50423401,52.54770071,4.2529391,-0.14747015,1.76941353,-0.05520509,-0.02360149,0.00544823,0.01194959,3.72572542
30.25934579,0.52319366,5.5030672,52.56150453,4.25248284,-0.15255943,1.77599299,-0.06196591,-0.02356569,0.0056411,0.01187128,3.72042192
30.26713396,0.52319281,5.50186116,52.57535841,4.2519741,-0.15747527,1.78284272,-0.06868022,-0.02358063,0.00583104,0.01185344,3.71659804
30.27492212,0.52319202,5.50061675,52.58926604,4.25141275,-0.16233672,1.78968469,-0.07547387,-0.02361606,0.00599107,0.01188894,3.70922606
30.28271028,0.52319252,5.49933495,52.60322783,4.25079711,-0.16711809,1.79667097,-0.08259497,-0.02362103,0.00614058,0.01196748,3.70421711
30.29049844,0.52319206,5.49801625,52.61724491,4.25012656,-0.17180505,1.80385707,-0.08949298,-0.02368546,0.00627171,0.01210473,3.70024252
30.2982866,0.52319239,5.49666169,52.63131738,4.24940322,-0.17635363,1.81122289,-0.096384,-0.02379737,0.00639149,0.01233242,3.69298417
30.30607477,0.52319231,5.49527267,52.64544779,4.24862668,-0.18061472,1.81850757,-0.10305253,-0.0239513,0.00648674,0.01261909,3.68764591
30.31386293,0.52319157,5.49385159,52.65963463,4.24779769,-0.18452741,1.82561666,-0.10975013,-0.02414068,0.00656604,0.01299292,3.68413025
30.32165109,0.52319172,5.49240109,52.67387624,4.24691816,-0.18820529,1.83284721,-0.11614378,-0.02439809,0.00663159,0.0134443,3.67684267
30.32943925,0.52319093,5.49092372,52.68817399,4.24598981,-0.19144451,1.83993524,-0.12237002,-0.02468296,0.00668175,0.01399878,3.67258337
30.33722741,0.52318941,5.48942314,52.70252732,4.24501414,-0.19400439,1.84698284,-0.12810921,-0.02500174,0.00671018,0.01459743,3.66885223
30.34501558,0.5231911,5.48790273,52.71693367,4.2439924,-0.19648031,1.85384294,-0.13405125,-0.0252858,0.0067221,0.0152031,3.66256421
30.35280374,0.52319103,5.48636396,52.73139227,4.24292526,-0.19871741,1.86033128,-0.13983099,-0.02552501,0.00671574,0.01581099,3.65845096
30.3605919,0.52318947,5.48480981,52.74590124,4.24181521,-0.20047272,1.8665941,-0.14520697,-0.02584106,0.00672317,0.01647591,3.65608585
30.36838006,0.52318737,5.48324328,52.76045751,4.24066473,-0.20189811,1.87262624,-0.15032791,-0.026121,0.00672692,0.01711792,3.65019711
30.37616822,0.52318676,5.48166672,52.77506015,4.23947389,-0.20307291,1.87837613,-0.15528894,-0.02642231,0.00672291,0.01777778,3.64688778
30.38395639,0.52318584,5.48008328,52.78970655,4.2382452,-0.20372766,1.88375728,-0.16010776,-0.02671704,0.00670716,0.01841802,3.64458757
30.39174455,0.52318485,5.47849572,52.80439348,4.23697971,-0.20398102,1.88890974,-0.16488549,-0.02697363,0.0066962,0.01905412,3.64035779
30.39953271,0.52318494,5.47690678,52.81911875,4.23567672,-0.20394276,1.89367014,-0.16966025,-0.0271974,0.00669037,0.01965186,3.63773077
30.40732087,0.52318513,5.47531893,52.83387912,4.23433626,-0.20371278,1.89798329,-0.17444662,-0.02740416,0.00669353,0.02019879,3.63637873
30.41510903,0.52318549,5.47373383,52.84867108,4.23295871,-0.20322063,1.90186219,-0.17921026,-0.02760353,0.00671982,0.02069947,3.63240344
30.4228972,0.52318575,5.47215378,52.86349243,4.23154401,-0.20257248,1.90535211,-0.18403009,-0.02779871,0.00674215,0.02114807,3.63116741
30.43068536,0.52318588,5.47058018,52.87833926,4.2300927,-0.2015455,1.90848618,-0.18869595,-0.0280082,0.00678442,0.02155592,3.63067252
30.43847352,0.52318631,5.46901525,52.8932079,4.22860498,-0.20027656,1.91106761,-0.19344139,-0.02821491,0.00681696,0.02190792,3.62727633
30.44626168,0.52318651,5.46746091,52.90809577,4.22708035,-0.19877129,1.91334388,-0.19800888,-0.02844713,0.00686011,0.02220091,3.62625374
30.45404984,0.52318684,5.46591892,52.92299961,4.22552037,-0.19721631,1.91512805,-0.20260447,-0.0286691,0.00689711,0.02240347,3.62704139
30.46183801,0.52318726,5.464389,52.93791456,4.2239249,-0.19562407,1.91641426,-0.20718811,-0.02891337,0.00693877,0.02256957,3.62521414
30.46962617,0.52318771,5.46287176,52.95283728,4.22229433,-0.19390776,1.91705759,-0.2115606,-0.02919352,0.00697677,0.02265879,3.62513809
30.47741433,0.52318801,5.46136887,52.96776421,4.22063118,-0.19202911,1.91737722,-0.21570585,-0.02949993,0.00700604,0.0226849,3.62628759
30.48520249,0.52318836,5.45988096,52.98269106,4.21893658,-0.18996203,1.91720934,-0.21962778,-0.0298185,0.00702367,0.02267164,3.62508379
30.49299065,0.52318864,5.458409,52.99761512,4.2172115,-0.18789783,1.91660009,-0.2234665,-0.030153,0.00703151,0.02259626,3.62589134
30.50077882,0.52318856,5.45695439,53.01253295,4.21545788,-0.18570165,1.91561959,-0.22696477,-0.03052039,0.00701552,0.02248186,3.62818633
30.50856698,0.52318883,5.45551656,53.02744121,4.21367748,-0.1835385,1.91418283,-0.23028275,-0.03091278,0.0069798,0.02230303,3.62798413
30.51635514,0.52318903,5.4540962,53.04233674,4.21187198,-0.18107167,1.91231852,-0.23345497,-0.03130437,0.00693922,0.022099,3.62974367
30.5241433,0.52318901,5.45269386,53.05721592,4.21004246,-0.17883042,1.90999532,-0.23653317,-0.03170096,0.00687578,0.02185131,3.63300499
30.53193146,0.52318892,5.45130907,53.0720756,4.20818971,-0.17665356,1.90740762,-0.2393946,-0.03212189,0.00679999,0.02154113,3.63281674
30.53971963,0.52318878,5.4499405,53.0869133,4.20631525,-0.17466603,1.90423928,-0.2421943,-0.03255469,0.00669719,0.02119422,3.63569033
30.54750779,0.52318877,5.44858768,53.10172491,4.20442189,-0.1725504,1.90073186,-0.24426083,-0.03301909,0.00657623,0.02085819,3.63981014
30.55529595,0.52318894,5.44725229,53.11650763,4.20251204,-0.17026192,1.89692288,-0.24624726,-0.03349096,0.00642475,0.02048983,3.64152597
30.56308411,0.5231889,5.44593387,53.13125982,4.20058723,-0.16818831,1.8928339,-0.24816282,-0.03393988,0.00625312,0.02010766,3.64464016
30.57087227,0.52318896,5.44463239,53.14597864,4.19864806,-0.16602796,1.88837095,-0.25000188,-0.03437736,0.00606466,0.01968892,3.64999129
30.57866044,0.52318951,5.44334714,53.16066139,4.19669609,-0.16398716,1.88342273,-0.25162101,-0.03479813,0.00586341,0.0192679,3.65171941
30.5864486,0.52319355,5.44207829,53.17530687,4.19473265,-0.16176207,1.87885818,-0.25288417,-0.03522092,0.00565941,0.01885758,3.65635263
30.59423676,0.52319459,5.44082544,53.18991299,4.1927589,-0.15993287,1.87355165,-0.2542951,-0.03560227,0.00543729,0.01838984,3.66155391
30.60202492,0.52319489,5.43958716,53.20447792,4.19077555,-0.15800309,1.86814734,-0.25532176,-0.03599551,0.00520114,0.01793385,3.66478586
30.60981308,0.52319482,5.43836325,53.21900063,4.18878469,-0.15622498,1.86259181,-0.25630856,-0.03634214,0.00496077,0.01746305,3.66918208
30.61760125,0.52319515,5.43715362,53.2334796,4.18678654,-0.15447472,1.85692329,-0.25712529,-0.03667043,0.00470895,0.0169914,3.67533727
30.62538941,0.52319521,5.43595764,53.24791379,4.18478248,-0.1525613,1.85124846,-0.25782753,-0.03695974,0.00444838,0.01654367,3.67852701
30.63317757,0.5231953,5.434777,53.26230312,4.18277293,-0.15060954,1.84533586,-0.2585734,-0.03722526,0.00418435,0.01609162,3.68416258
30.64096573,0.5231951,5.43361182,53.27664572,4.18075824,-0.14861518,1.83926277,-0.25920845,-0.03746911,0.0039213,0.01561548,3.69036828
30.64875389,0.52319567,5.43246081,53.29094014,4.17873882,-0.14691914,1.83307268,-0.2597497,-0.03768484,0.00364423,0.01512301,3.69385645
30.65654206,0.52319587,5.43132318,53.30518632,4.17671534,-0.14519856,1.82677963,-0.26032395,-0.03787985,0.00336795,0.01463848,3.69974474
30.66433022,0.52319566,5.43019903,53.31938339,4.17468735,-0.14367731,1.8203513,-0.26092587,-0.0380668,0.00310196,0.01413322,3.70642818
30.67211838,0.52319579,5.42908736,53.33353073,4.17265466,-0.14193911,1.8141056,-0.2614057,-0.03826313,0.00283011,0.01365705,3.71030041
30.67990654,0.52319567,5.42798816,53.34762823,4.17061886,-0.14031624,1.80763043,-0.26180395,-0.03844503,0.00254902,0.01318352,3.71625816
30.6876947,0.52319548,5.42690135,53.36167523,4.16858054,-0.13888609,1.80109337,-0.26213818,-0.03862225,0.0022707,0.01272233,3.72330365
30.69548287,0.52319515,5.42582536,53.37567065,4.16653892,-0.13757404,1.79447346,-0.26250067,-0.03880353,0.00200187,0.01226378,3.72726124
30.70327103,0.52319511,5.42475895,53.38961475,4.16449483,-0.13631642,1.78779828,-0.26291492,-0.03898895,0.00173412,0.01180774,3.7334407
30.71105919,0.52319569,5.4237007,53.4035068,4.16244839,-0.13533774,1.78119606,-0.26306284,-0.03920143,0.00145475,0.01135822,3.74041344
30.71884735,0.52319609,5.42264979,53.41734593,4.16040058,-0.13454003,1.77432279,-0.26324862,-0.03941207,0.00119799,0.01094108,3.74434975
30.72663551,0.52319626,5.42160503,53.43113266,4.15835134,-0.13382119,1.76755886,-0.26359049,-0.03962581,0.00094981,0.01054002,3.75052808
30.73442368,0.52319688,5.42056504,53.44486673,4.15630014,-0.13331698,1.76086644,-0.26370729,-0.03986474,0.00070536,0.01017947,3.75709797
30.74221184,0.52319722,5.41952819,53.45854878,4.15424786,-0.13293101,1.75422608,-0.26372177,-0.04011981,0.00047277,0.00982849,3.76070035
30.75,0.5231975,5.41849491,53.47218006,4.15219597,-0.13252273,1.74768524,-0.26358561,-0.04038991,0.00023679,0.00951556,3.76686677
30.75778816,0.5231971,5.41746394,53.48576043,4.15014568,-0.13230996,1.74118294,-0.26335188,-0.04065422,1.163e-05,0.00922164,3.77357627
30.76557632,0.52319708,5.41643345,53.49929011,4.14809734,-0.13240819,1.73481879,-0.26297981,-0.04092953,-0.00019331,0.00895331,3.77713901
30.77336449,0.52319715,5.41540157,53.51277114,4.14605269,-0.13264463,1.72850424,-0.26243403,-0.04119689,-0.00038431,0.00870637,3.78328108
30.78115265,0.52319701,5.41436753,53.52620296,4.14401281,-0.13302032,1.72238527,-0.26163201,-0.04145745,-0.00056793,0.00848667,3.78894157
30.78894081,0.52319713,5.41332909,53.53959195,4.14197887,-0.13384518,1.7162516,-0.2608218,-0.04168499,-0.00073398,0.00825861,3.79190764
30.79672897,0.52319742,5.41228524,53.55292953,4.13995144,-0.134327,1.71045439,-0.26016337,-0.04190642,-0.00088021,0.00807978,3.79642571
30.80451713,0.52319754,5.41123522,53.56622369,4.13792969,-0.13536722,1.70477557,-0.25935598,-0.04210396,-0.00103308,0.00790352,3.80253748
30.8123053,0.52319773,5.41017676,53.5794745,4.13591486,-0.13658135,1.69937416,-0.25827567,-0.04229884,-0.0011907,0.00776111,3.80491317
30.82009346,0.52319795,5.40910814,53.59268271,4.1339084,-0.13791344,1.69405634,-0.25732279,-0.04247023,-0.00132099,0.00761317,3.80933321
30.82788162,0.52319814,5.40802825,53.60585165,4.13190987,-0.13956289,1.68902888,-0.25624744,-0.04261144,-0.00144378,0.00750073,3.81493021
30.83566978,0.5231985,5.40693417,53.61898154,4.12991931,-0.14152252,1.68415163,-0.25518029,-0.04274551,-0.00154248,0.00740039,3.81655252
30.84345794,0.52319996,5.40582358,53.63207528,4.12793748,-0.14369109,1.67949195,-0.25413763,-0.04285183,-0.00164684,0.00731696,3.82043821
30.85124611,0.52320129,5.40469554,53.64513372,4.12596404,-0.14613513,1.67509101,-0.25305473,-0.04292825,-0.00173978,0.00726411,3.82478657
30.85903427,0.52320215,5.40354774,53.65815854,4.12399808,-0.14870782,1.67076121,-0.25202731,-0.04301013,-0.0018129,0.00722884,3.8257899
30.86682243,0.52320255,5.40237978,53.67115049,4.12203983,-0.15120356,1.66686984,-0.25096165,-0.04308379,-0.00187011,0.00724453,3.82884493
30.87461059,0.52320272,5.40119145,53.68411302,4.12008971,-0.15407812,1.66302993,-0.25004009,-0.04310744,-0.00190322,0.0072359,3.83243537
30.88239875,0.52320292,5.39998105,53.69704701,4.11814596,-0.15688424,1.65964105,-0.24919904,-0.04311782,-0.00193594,0.00725832,3.8318994
30.89018692,0.52320334,5.39874845,53.7099563,4.11620723,-0.15981658,1.65646117,-0.24863688,-0.04310235,-0.00194302,0.00729946,3.8343853
30.89797508,0.5232037,5.39749181,53.72284069,4.11427209,-0.16304406,1.65331983,-0.24826408,-0.043097,-0.00193836,0.0073241,3.8379807
30.90576324,0.52320358,5.39620906,53.73570117,4.11233887,-0.16649424,1.65043439,-0.24801719,-0.0430999,-0.00193468,0.00735824,3.83725782
30.9135514,0.52320402,5.39490003,53.74853969,4.1104066,-0.16978205,1.64772924,-0.24812537,-0.04307986,-0.00193398,0.00740249,3.83899639
30.92133956,0.52320418,5.3935645,53.76135948,4.10847179,-0.17316226,1.6453416,-0.24864369,-0.04305385,-0.00191875,0.00745511,3.84135236
30.92912773,0.52320438,5.39220188,53.77416144,4.10653301,-0.17666383,1.64321703,-0.2491364,-0.04304501,-0.00189442,0.00750629,3.8404204
30.93691589,0.52320459,5.39081236,53.78694773,4.10458968,-0.18016097,1.64126963,-0.24983864,-0.04303707,-0.00184695,0.00757564,3.84062167
30.94470405,0.52320481,5.3893965,53.79971997,4.1026403,-0.1835616,1.63972738,-0.25073489,-0.04302556,-0.0018069,0.00763102,3.8426768
30.95249221,0.52320464,5.38795388,53.81248172,4.10068325,-0.1869736,1.63860033,-0.25169677,-0.04301798,-0.00179615,0.00769614,3.8403229
30.96028037,0.52320465,5.38648537,53.82523606,4.09871805,-0.19019255,1.63760318,-0.25300345,-0.04300936,-0.00177084,0.00774538,3.8408336
30.96806854,0.52320487,5.38499155,53.8379847,4.09674289,-0.19345337,1.63703702,-0.25428414,-0.0429995,-0.00173086,0.00779095,3.84223525
30.9758567,0.52320582,5.38347221,53.85072859,4.09475676,-0.19654935,1.63674299,-0.2556492,-0.04296545,-0.00167605,0.00782437,3.83963046
30.98364486,0.52320641,5.38192941,53.86347096,4.09275861,-0.19959799,1.63671896,-0.25728524,-0.04290514,-0.00161437,0.00785336,3.84003728
30.99143302,0.52320657,5.38036379,53.87621439,4.09074686,-0.2025485,1.63684967,-0.25916154,-0.04282168,-0.00156733,0.00783468,3.84010271
